Date_(MM/DD/YYYY),Time_(HH:mm:ss),Depth_m,Pressure_psi a,Sal_psu,Temp_C,Vertical_Position_m
2/27/24,16:59:14,2.035,2.964,34.77,20.138,2.029
2/27/24,16:59:15,2.036,2.964,34.77,20.138,2.036
2/27/24,16:59:16,2.035,2.964,34.77,20.138,2.039
2/27/24,16:59:17,2.035,2.964,34.77,20.138,2.035
2/27/24,16:59:18,2.035,2.964,34.77,20.138,2.03
2/27/24,16:59:19,2.036,2.964,34.77,20.138,2.04
2/27/24,16:59:20,2.036,2.964,34.77,20.138,2.034
2/27/24,16:59:21,2.036,2.964,34.77,20.138,2.033
2/27/24,16:59:22,2.035,2.964,34.77,20.138,2.033
2/27/24,16:59:23,2.035,2.963,34.77,20.138,2.03
2/27/24,16:59:24,2.035,2.964,34.77,20.138,2.037
2/27/24,16:59:25,2.036,2.964,34.77,20.137,2.048
2/27/24,16:59:26,2.035,2.964,34.77,20.137,2.034
2/27/24,16:59:27,2.035,2.963,34.77,20.137,2.029
2/27/24,16:59:28,2.035,2.964,34.77,20.137,2.039
2/27/24,16:59:29,2.036,2.964,34.77,20.137,2.036
2/27/24,16:59:30,2.035,2.964,34.77,20.137,2.038
2/27/24,16:59:31,2.035,2.964,34.77,20.137,2.036
2/27/24,16:59:32,2.035,2.963,34.77,20.137,2.032
2/27/24,16:59:33,2.035,2.964,34.77,20.137,2.04
2/27/24,16:59:34,2.036,2.964,34.77,20.136,2.044
2/27/24,16:59:35,2.035,2.964,34.77,20.136,2.033
2/27/24,16:59:36,2.035,2.964,34.77,20.136,2.036
2/27/24,16:59:37,2.036,2.964,34.77,20.136,2.04
2/27/24,16:59:38,2.035,2.964,34.77,20.136,2.036
2/27/24,16:59:39,2.036,2.964,34.77,20.136,2.042
2/27/24,16:59:40,2.036,2.964,34.77,20.137,2.035
2/27/24,16:59:41,2.035,2.964,34.77,20.136,2.029
2/27/24,16:59:42,2.036,2.964,34.77,20.137,2.037
2/27/24,16:59:43,2.036,2.965,34.77,20.137,2.048
2/27/24,16:59:44,2.036,2.964,34.77,20.137,2.04
2/27/24,16:59:45,2.036,2.964,34.77,20.137,2.034
2/27/24,16:59:46,2.036,2.964,34.77,20.137,2.034
2/27/24,16:59:47,2.036,2.964,34.77,20.136,2.036
2/27/24,16:59:48,2.036,2.964,34.77,20.137,2.045
2/27/24,16:59:49,2.036,2.964,34.77,20.137,2.034
2/27/24,16:59:50,2.036,2.964,34.77,20.137,2.031
2/27/24,16:59:51,2.036,2.964,34.77,20.137,2.037
2/27/24,16:59:52,2.036,2.965,34.77,20.137,2.047
2/27/24,16:59:53,2.036,2.965,34.77,20.137,2.042
2/27/24,16:59:54,2.036,2.964,34.77,20.137,2.031
2/27/24,16:59:55,2.036,2.965,34.77,20.137,2.033
2/27/24,16:59:56,2.036,2.965,34.77,20.137,2.04
2/27/24,16:59:57,2.036,2.965,34.77,20.137,2.043
2/27/24,16:59:58,2.036,2.964,34.77,20.137,2.033
2/27/24,16:59:59,2.036,2.964,34.77,20.137,2.029
2/27/24,17:00:00,2.036,2.965,34.77,20.137,2.039
2/27/24,17:00:01,2.036,2.965,34.77,20.137,2.042
2/27/24,17:00:02,2.037,2.965,34.77,20.137,2.036
2/27/24,17:00:03,2.036,2.965,34.77,20.137,2.037
2/27/24,17:00:04,2.036,2.965,34.77,20.137,2.031
2/27/24,17:00:05,2.036,2.965,34.77,20.137,2.035
2/27/24,17:00:06,2.036,2.965,34.77,20.137,2.041
2/27/24,17:00:07,2.036,2.964,34.77,20.137,2.034
2/27/24,17:00:08,2.036,2.965,34.77,20.137,2.034
2/27/24,17:00:09,2.036,2.965,34.77,20.137,2.036
2/27/24,17:00:10,2.036,2.965,34.77,20.137,2.038
2/27/24,17:00:11,2.036,2.965,34.77,20.137,2.038
2/27/24,17:00:12,2.036,2.964,34.77,20.137,2.035
2/27/24,17:00:13,2.036,2.964,34.77,20.137,2.032
2/27/24,17:00:14,2.036,2.964,34.77,20.137,2.033
2/27/24,17:00:15,2.036,2.964,34.77,20.137,2.037
2/27/24,17:00:16,2.036,2.964,34.77,20.137,2.036
2/27/24,17:00:17,2.035,2.964,34.77,20.138,2.03
2/27/24,17:00:18,2.035,2.964,34.77,20.138,2.035
2/27/24,17:00:19,2.036,2.964,34.77,20.138,2.041
2/27/24,17:00:20,2.035,2.964,34.77,20.138,2.039
2/27/24,17:00:21,2.035,2.964,34.77,20.138,2.038
2/27/24,17:00:22,2.035,2.964,34.77,20.138,2.036
2/27/24,17:00:23,2.035,2.963,34.77,20.138,2.035
2/27/24,17:00:24,2.035,2.964,34.77,20.137,2.042
2/27/24,17:00:25,2.035,2.963,34.77,20.137,2.033
2/27/24,17:00:26,2.035,2.963,34.77,20.137,2.03
2/27/24,17:00:27,2.035,2.963,34.77,20.137,2.037
2/27/24,17:00:28,2.035,2.963,34.77,20.137,2.034
2/27/24,17:00:29,2.035,2.963,34.77,20.137,2.038
2/27/24,17:00:30,2.035,2.963,34.77,20.137,2.035
2/27/24,17:00:31,2.035,2.963,34.77,20.137,2.03
2/27/24,17:00:32,2.035,2.963,34.77,20.137,2.036
2/27/24,17:00:33,2.035,2.963,34.77,20.137,2.046
2/27/24,17:00:34,2.035,2.963,34.77,20.137,2.037
2/27/24,17:00:35,2.035,2.962,34.77,20.137,2.031
2/27/24,17:00:36,2.035,2.963,34.77,20.137,2.039
2/27/24,17:00:37,2.035,2.963,34.77,20.137,2.034
2/27/24,17:00:38,2.035,2.963,34.77,20.137,2.031
2/27/24,17:00:39,2.035,2.963,34.77,20.137,2.034
2/27/24,17:00:40,2.035,2.963,34.77,20.137,2.041
2/27/24,17:00:41,2.035,2.963,34.77,20.137,2.036
2/27/24,17:00:42,2.035,2.963,34.77,20.137,2.044
2/27/24,17:00:43,2.035,2.963,34.77,20.137,2.032
2/27/24,17:00:44,2.035,2.963,34.77,20.137,2.03
2/27/24,17:00:45,2.035,2.963,34.77,20.137,2.039
2/27/24,17:00:46,2.035,2.963,34.77,20.137,2.037
2/27/24,17:00:47,2.035,2.963,34.77,20.137,2.039
2/27/24,17:00:48,2.035,2.963,34.77,20.138,2.038
2/27/24,17:00:49,2.035,2.963,34.77,20.137,2.036
2/27/24,17:00:50,2.035,2.963,34.77,20.137,2.035
2/27/24,17:00:51,2.035,2.963,34.77,20.138,2.045
2/27/24,17:00:52,2.035,2.964,34.77,20.138,2.036
2/27/24,17:00:53,2.035,2.964,34.77,20.138,2.033
2/27/24,17:00:54,2.035,2.964,34.77,20.138,2.035
2/27/24,17:00:55,2.036,2.964,34.77,20.138,2.043
2/27/24,17:00:56,2.036,2.964,34.77,20.138,2.041
2/27/24,17:00:57,2.036,2.964,34.77,20.138,2.039
2/27/24,17:00:58,2.036,2.965,34.77,20.138,2.041
2/27/24,17:00:59,2.036,2.965,34.77,20.138,2.036
2/27/24,17:01:00,2.036,2.964,34.77,20.138,2.036
2/27/24,17:01:01,2.036,2.964,34.77,20.138,2.032
2/27/24,17:01:02,2.036,2.964,34.77,20.138,2.027
2/27/24,17:01:03,2.036,2.964,34.77,20.138,2.039
2/27/24,17:01:04,2.036,2.965,34.77,20.138,2.044
2/27/24,17:01:05,2.036,2.964,34.77,20.138,2.034
2/27/24,17:01:06,2.036,2.964,34.77,20.138,2.038
2/27/24,17:01:07,2.036,2.965,34.77,20.138,2.033
2/27/24,17:01:08,2.036,2.964,34.77,20.138,2.033
2/27/24,17:01:09,2.036,2.965,34.77,20.138,2.039
2/27/24,17:01:10,2.036,2.964,34.77,20.138,2.032
2/27/24,17:01:11,2.036,2.964,34.77,20.138,2.03
2/27/24,17:01:12,2.036,2.964,34.77,20.138,2.04
2/27/24,17:01:13,2.036,2.964,34.77,20.138,2.034
2/27/24,17:01:14,2.036,2.964,34.77,20.138,2.034
2/27/24,17:01:15,2.036,2.964,34.77,20.138,2.038
2/27/24,17:01:16,2.036,2.964,34.77,20.138,2.032
2/27/24,17:01:17,2.036,2.965,34.77,20.138,2.039
2/27/24,17:01:18,2.036,2.964,34.77,20.138,2.045
2/27/24,17:01:19,2.036,2.964,34.77,20.138,2.036
2/27/24,17:01:20,2.036,2.964,34.77,20.138,2.031
2/27/24,17:01:21,2.036,2.965,34.77,20.138,2.04
2/27/24,17:01:22,2.036,2.965,34.77,20.138,2.047
2/27/24,17:01:23,2.036,2.965,34.77,20.138,2.041
2/27/24,17:01:24,2.036,2.965,34.77,20.138,2.032
2/27/24,17:01:25,2.036,2.964,34.77,20.138,2.03
2/27/24,17:01:26,2.036,2.964,34.77,20.138,2.037
2/27/24,17:01:27,2.036,2.965,34.77,20.138,2.046
2/27/24,17:01:28,2.036,2.964,34.77,20.138,2.033
2/27/24,17:01:29,2.036,2.964,34.77,20.138,2.033
2/27/24,17:01:30,2.036,2.964,34.77,20.138,2.033
2/27/24,17:01:31,2.035,2.963,34.77,20.138,2.028
2/27/24,17:01:32,2.036,2.964,34.77,20.138,2.038
2/27/24,17:01:33,2.035,2.963,34.77,20.138,2.037
2/27/24,17:01:34,2.035,2.964,34.77,20.138,2.042
2/27/24,17:01:35,2.035,2.964,34.77,20.138,2.036
2/27/24,17:01:36,2.035,2.963,34.77,20.138,2.031
2/27/24,17:01:37,2.035,2.963,34.77,20.138,2.035
2/27/24,17:01:38,2.035,2.963,34.77,20.138,2.036
2/27/24,17:01:39,2.036,2.964,34.77,20.138,2.034
2/27/24,17:01:40,2.036,2.964,34.77,20.138,2.04
2/27/24,17:01:41,2.035,2.964,34.77,20.138,2.035
2/27/24,17:01:42,2.035,2.964,34.77,20.138,2.036
2/27/24,17:01:43,2.035,2.964,34.77,20.138,2.039
2/27/24,17:01:44,2.035,2.963,34.77,20.138,2.038
2/27/24,17:01:45,2.035,2.963,34.77,20.137,2.031
2/27/24,17:01:46,2.035,2.964,34.77,20.137,2.033
2/27/24,17:01:47,2.036,2.964,34.77,20.137,2.044
2/27/24,17:01:48,2.035,2.964,34.77,20.138,2.034
2/27/24,17:01:49,2.035,2.963,34.77,20.138,2.031
2/27/24,17:01:50,2.036,2.964,34.77,20.138,2.041
2/27/24,17:01:51,2.036,2.964,34.77,20.138,2.044
2/27/24,17:01:52,2.036,2.964,34.77,20.138,2.033
2/27/24,17:01:53,2.035,2.964,34.77,20.138,2.028
2/27/24,17:01:54,2.036,2.964,34.77,20.138,2.039
2/27/24,17:01:55,2.036,2.964,34.77,20.138,2.034
2/27/24,17:01:56,2.036,2.964,34.77,20.138,2.04
2/27/24,17:01:57,2.035,2.964,34.77,20.138,2.031
2/27/24,17:01:58,2.035,2.963,34.77,20.138,2.027
2/27/24,17:01:59,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:00,2.035,2.963,34.77,20.138,2.045
2/27/24,17:02:01,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:02,2.035,2.963,34.77,20.138,2.036
2/27/24,17:02:03,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:04,2.035,2.963,34.77,20.138,2.036
2/27/24,17:02:05,2.035,2.964,34.77,20.138,2.046
2/27/24,17:02:06,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:07,2.035,2.963,34.77,20.138,2.029
2/27/24,17:02:08,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:09,2.036,2.964,34.77,20.139,2.039
2/27/24,17:02:10,2.035,2.963,34.77,20.139,2.033
2/27/24,17:02:11,2.035,2.963,34.77,20.138,2.032
2/27/24,17:02:12,2.035,2.963,34.77,20.138,2.032
2/27/24,17:02:13,2.035,2.963,34.77,20.138,2.035
2/27/24,17:02:14,2.035,2.963,34.77,20.138,2.047
2/27/24,17:02:15,2.035,2.963,34.77,20.138,2.032
2/27/24,17:02:16,2.035,2.962,34.77,20.138,2.03
2/27/24,17:02:17,2.035,2.963,34.77,20.138,2.039
2/27/24,17:02:18,2.035,2.963,34.77,20.138,2.036
2/27/24,17:02:19,2.035,2.963,34.77,20.138,2.036
2/27/24,17:02:20,2.035,2.963,34.77,20.138,2.033
2/27/24,17:02:21,2.035,2.963,34.77,20.138,2.032
2/27/24,17:02:22,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:23,2.035,2.963,34.77,20.138,2.042
2/27/24,17:02:24,2.035,2.963,34.77,20.138,2.031
2/27/24,17:02:25,2.035,2.962,34.77,20.138,2.032
2/27/24,17:02:26,2.035,2.963,34.77,20.138,2.039
2/27/24,17:02:27,2.035,2.963,34.77,20.138,2.031
2/27/24,17:02:28,2.035,2.963,34.77,20.138,2.037
2/27/24,17:02:29,2.035,2.962,34.77,20.138,2.033
2/27/24,17:02:30,2.035,2.963,34.77,20.138,2.032
2/27/24,17:02:31,2.035,2.963,34.77,20.138,2.035
2/27/24,17:02:32,2.035,2.963,34.77,20.138,2.047
2/27/24,17:02:33,2.035,2.962,34.77,20.138,2.034
2/27/24,17:02:34,2.034,2.962,34.77,20.138,2.027
2/27/24,17:02:35,2.035,2.963,34.77,20.138,2.033
2/27/24,17:02:36,2.035,2.963,34.77,20.138,2.044
2/27/24,17:02:37,2.035,2.963,34.77,20.138,2.039
2/27/24,17:02:38,2.035,2.963,34.77,20.138,2.03
2/27/24,17:02:39,2.035,2.963,34.77,20.138,2.033
2/27/24,17:02:40,2.035,2.963,34.77,20.138,2.034
2/27/24,17:02:41,2.035,2.962,34.77,20.138,2.039
2/27/24,17:02:42,2.035,2.962,34.77,20.138,2.032
2/27/24,17:02:43,2.034,2.962,34.77,20.138,2.029
2/27/24,17:02:44,2.034,2.962,34.77,20.138,2.032
2/27/24,17:02:45,2.034,2.962,34.77,20.138,2.031
2/27/24,17:02:46,2.034,2.962,34.77,20.138,2.038
2/27/24,17:02:47,2.034,2.962,34.77,20.138,2.034
2/27/24,17:02:48,2.034,2.962,34.77,20.138,2.032
2/27/24,17:02:49,2.034,2.962,34.77,20.138,2.034
2/27/24,17:02:50,2.034,2.962,34.77,20.138,2.045
2/27/24,17:02:51,2.035,2.962,34.77,20.138,2.037
2/27/24,17:02:52,2.034,2.962,34.77,20.138,2.038
2/27/24,17:02:53,2.035,2.962,34.77,20.138,2.037
2/27/24,17:02:54,2.035,2.963,34.77,20.138,2.036
2/27/24,17:02:55,2.034,2.962,34.77,20.138,2.039
2/27/24,17:02:56,2.034,2.962,34.77,20.138,2.035
2/27/24,17:02:57,2.035,2.963,34.77,20.138,2.035
2/27/24,17:02:58,2.035,2.962,34.77,20.138,2.034
2/27/24,17:02:59,2.034,2.962,34.77,20.138,2.031
2/27/24,17:03:00,2.034,2.962,34.77,20.138,2.029
2/27/24,17:03:01,2.034,2.962,34.77,20.138,2.037
2/27/24,17:03:02,2.035,2.962,34.77,20.138,2.033
2/27/24,17:03:03,2.035,2.962,34.77,20.138,2.033
2/27/24,17:03:04,2.034,2.962,34.77,20.137,2.042
2/27/24,17:03:05,2.034,2.962,34.77,20.137,2.036
2/27/24,17:03:06,2.034,2.962,34.77,20.137,2.028
2/27/24,17:03:07,2.034,2.962,34.77,20.138,2.035
2/27/24,17:03:08,2.035,2.962,34.77,20.138,2.044
2/27/24,17:03:09,2.035,2.962,34.77,20.138,2.035
2/27/24,17:03:10,2.035,2.962,34.77,20.138,2.037
2/27/24,17:03:11,2.035,2.962,34.77,20.138,2.035
2/27/24,17:03:12,2.035,2.963,34.77,20.137,2.035
2/27/24,17:03:13,2.034,2.962,34.77,20.137,2.033
2/27/24,17:03:14,2.035,2.962,34.77,20.137,2.033
2/27/24,17:03:15,2.034,2.962,34.77,20.137,2.031
2/27/24,17:03:16,2.035,2.962,34.77,20.137,2.037
2/27/24,17:03:17,2.035,2.963,34.77,20.137,2.045
2/27/24,17:03:18,2.035,2.962,34.77,20.137,2.032
2/27/24,17:03:19,2.035,2.963,34.77,20.137,2.037
2/27/24,17:03:20,2.035,2.963,34.77,20.137,2.038
2/27/24,17:03:21,2.035,2.963,34.77,20.137,2.034
2/27/24,17:03:22,2.035,2.963,34.77,20.137,2.042
2/27/24,17:03:23,2.035,2.963,34.77,20.137,2.038
2/27/24,17:03:24,2.035,2.963,34.77,20.137,2.032
2/27/24,17:03:25,2.035,2.963,34.77,20.137,2.038
2/27/24,17:03:26,2.036,2.964,34.77,20.137,2.047
2/27/24,17:03:27,2.035,2.964,34.77,20.137,2.034
2/27/24,17:03:28,2.035,2.964,34.77,20.137,2.035
2/27/24,17:03:29,2.035,2.964,34.77,20.137,2.04
2/27/24,17:03:30,2.035,2.964,34.77,20.137,2.04
2/27/24,17:03:31,2.035,2.963,34.77,20.137,2.033
2/27/24,17:03:32,2.035,2.963,34.77,20.137,2.034
2/27/24,17:03:33,2.035,2.963,34.77,20.137,2.029
2/27/24,17:03:34,2.035,2.963,34.77,20.137,2.037
2/27/24,17:03:35,2.035,2.963,34.77,20.137,2.042
2/27/24,17:03:36,2.035,2.963,34.77,20.137,2.034
2/27/24,17:03:37,2.035,2.963,34.77,20.137,2.026
2/27/24,17:03:38,2.035,2.964,34.77,20.137,2.039
2/27/24,17:03:39,2.035,2.964,34.77,20.137,2.037
2/27/24,17:03:40,2.035,2.964,34.77,20.137,2.039
2/27/24,17:03:41,2.035,2.964,34.77,20.137,2.036
2/27/24,17:03:42,2.035,2.963,34.77,20.137,2.029
2/27/24,17:03:43,2.035,2.964,34.77,20.137,2.036
2/27/24,17:03:44,2.036,2.964,34.77,20.137,2.044
2/27/24,17:03:45,2.036,2.964,34.77,20.137,2.029
2/27/24,17:03:46,2.035,2.964,34.77,20.137,2.028
2/27/24,17:03:47,2.035,2.964,34.77,20.137,2.036
2/27/24,17:03:48,2.035,2.964,34.77,20.137,2.036
2/27/24,17:03:49,2.035,2.963,34.77,20.137,2.037
2/27/24,17:03:50,2.035,2.963,34.77,20.137,2.034
2/27/24,17:03:51,2.035,2.963,34.77,20.137,2.032
2/27/24,17:03:52,2.036,2.964,34.77,20.137,2.037
2/27/24,17:03:53,2.036,2.964,34.77,20.137,2.042
2/27/24,17:03:54,2.035,2.964,34.77,20.137,2.032
2/27/24,17:03:55,2.036,2.964,34.77,20.137,2.038
2/27/24,17:03:56,2.036,2.964,34.77,20.137,2.033
2/27/24,17:03:57,2.035,2.964,34.77,20.137,2.033
2/27/24,17:03:58,2.035,2.963,34.77,20.137,2.04
2/27/24,17:03:59,2.035,2.963,34.77,20.137,2.034
2/27/24,17:04:00,2.035,2.963,34.77,20.137,2.03
2/27/24,17:04:01,2.035,2.963,34.77,20.137,2.038
2/27/24,17:04:02,2.035,2.964,34.77,20.137,2.041
2/27/24,17:04:03,2.035,2.963,34.77,20.137,2.031
2/27/24,17:04:04,2.035,2.963,34.77,20.137,2.033
2/27/24,17:04:05,2.035,2.963,34.77,20.137,2.032
2/27/24,17:04:06,2.035,2.963,34.77,20.137,2.035
2/27/24,17:04:07,2.035,2.962,34.77,20.138,2.042
2/27/24,17:04:08,2.035,2.962,34.77,20.138,2.036
2/27/24,17:04:09,2.034,2.962,34.77,20.138,2.032
2/27/24,17:04:10,2.035,2.962,34.77,20.138,2.037
2/27/24,17:04:11,2.035,2.963,34.77,20.138,2.041
2/27/24,17:04:12,2.035,2.963,34.77,20.138,2.035
2/27/24,17:04:13,2.034,2.962,34.77,20.138,2.032
2/27/24,17:04:14,2.034,2.962,34.77,20.138,2.03
2/27/24,17:04:15,2.035,2.962,34.77,20.138,2.033
2/27/24,17:04:16,2.035,2.962,34.77,20.138,2.044
2/27/24,17:04:17,2.035,2.962,34.77,20.138,2.036
2/27/24,17:04:18,2.034,2.962,34.77,20.138,2.03
2/27/24,17:04:19,2.034,2.962,34.77,20.138,2.039
2/27/24,17:04:20,2.035,2.963,34.77,20.138,2.039
2/27/24,17:04:21,2.034,2.962,34.77,20.138,2.031
2/27/24,17:04:22,2.034,2.962,34.77,20.138,2.032
2/27/24,17:04:23,2.035,2.962,34.77,20.138,2.036
2/27/24,17:04:24,2.035,2.963,34.77,20.138,2.036
2/27/24,17:04:25,2.035,2.962,34.77,20.138,2.043
2/27/24,17:04:26,2.034,2.962,34.77,20.138,2.034
2/27/24,17:04:27,2.035,2.962,34.77,20.138,2.032
2/27/24,17:04:28,2.035,2.962,34.77,20.138,2.034
2/27/24,17:04:29,2.035,2.962,34.77,20.138,2.035
2/27/24,17:04:30,2.034,2.962,34.77,20.138,2.038
2/27/24,17:04:31,2.034,2.962,34.77,20.138,2.033
2/27/24,17:04:32,2.034,2.962,34.77,20.138,2.032
2/27/24,17:04:33,2.034,2.962,34.77,20.138,2.03
2/27/24,17:04:34,2.034,2.962,34.77,20.138,2.044
2/27/24,17:04:35,2.034,2.962,34.77,20.138,2.028
2/27/24,17:04:36,2.034,2.961,34.77,20.139,2.027
2/27/24,17:04:37,2.034,2.962,34.77,20.139,2.036
2/27/24,17:04:38,2.034,2.962,34.77,20.138,2.039
2/27/24,17:04:39,2.034,2.962,34.77,20.139,2.038
2/27/24,17:04:40,2.034,2.962,34.77,20.139,2.035
2/27/24,17:04:41,2.034,2.962,34.77,20.139,2.031
2/27/24,17:04:42,2.034,2.962,34.77,20.139,2.031
2/27/24,17:04:43,2.034,2.962,34.77,20.139,2.042
2/27/24,17:04:44,2.034,2.962,34.77,20.139,2.027
2/27/24,17:04:45,2.034,2.962,34.77,20.139,2.028
2/27/24,17:04:46,2.034,2.962,34.77,20.139,2.034
2/27/24,17:04:47,2.034,2.962,34.77,20.139,2.034
2/27/24,17:04:48,2.034,2.962,34.77,20.139,2.038
2/27/24,17:04:49,2.034,2.962,34.77,20.138,2.037
2/27/24,17:04:50,2.034,2.962,34.77,20.138,2.033
2/27/24,17:04:51,2.034,2.962,34.77,20.138,2.031
2/27/24,17:04:52,2.034,2.962,34.77,20.138,2.041
2/27/24,17:04:53,2.034,2.962,34.77,20.138,2.029
2/27/24,17:04:54,2.034,2.961,34.77,20.138,2.031
2/27/24,17:04:55,2.034,2.962,34.77,20.138,2.035
2/27/24,17:04:56,2.034,2.962,34.77,20.138,2.034
2/27/24,17:04:57,2.034,2.961,34.77,20.137,2.036
2/27/24,17:04:58,2.034,2.961,34.77,20.137,2.035
2/27/24,17:04:59,2.034,2.962,34.77,20.137,2.033
2/27/24,17:05:00,2.034,2.962,34.77,20.137,2.035
2/27/24,17:05:01,2.034,2.962,34.77,20.137,2.036
2/27/24,17:05:02,2.034,2.961,34.77,20.137,2.031
2/27/24,17:05:03,2.033,2.961,34.78,20.137,2.026
2/27/24,17:05:04,2.034,2.961,34.78,20.137,2.035
2/27/24,17:05:05,2.034,2.961,34.77,20.137,2.041
2/27/24,17:05:06,2.034,2.961,34.77,20.137,2.04
2/27/24,17:05:07,2.034,2.961,34.77,20.137,2.03
2/27/24,17:05:08,2.034,2.961,34.78,20.137,2.032
2/27/24,17:05:09,2.034,2.961,34.78,20.137,2.036
2/27/24,17:05:10,2.034,2.961,34.78,20.137,2.03
2/27/24,17:05:11,2.034,2.961,34.78,20.137,2.031
2/27/24,17:05:12,2.034,2.961,34.77,20.137,2.031
2/27/24,17:05:13,2.034,2.962,34.78,20.136,2.037
2/27/24,17:05:14,2.034,2.962,34.78,20.136,2.046
2/27/24,17:05:15,2.034,2.962,34.78,20.136,2.032
2/27/24,17:05:16,2.034,2.961,34.77,20.136,2.028
2/27/24,17:05:17,2.034,2.961,34.77,20.136,2.032
2/27/24,17:05:18,2.034,2.961,34.77,20.136,2.035
2/27/24,17:05:19,2.034,2.961,34.77,20.137,2.036
2/27/24,17:05:20,2.034,2.961,34.77,20.136,2.034
2/27/24,17:05:21,2.034,2.961,34.77,20.137,2.025
2/27/24,17:05:22,2.034,2.961,34.77,20.136,2.036
2/27/24,17:05:23,2.034,2.961,34.77,20.136,2.032
2/27/24,17:05:24,2.034,2.961,34.77,20.136,2.03
2/27/24,17:05:25,2.034,2.962,34.77,20.136,2.044
2/27/24,17:05:26,2.034,2.962,34.77,20.136,2.036
2/27/24,17:05:27,2.034,2.961,34.77,20.136,2.033
2/27/24,17:05:28,2.034,2.961,34.77,20.137,2.029
2/27/24,17:05:29,2.034,2.962,34.77,20.136,2.034
2/27/24,17:05:30,2.034,2.962,34.77,20.136,2.041
2/27/24,17:05:31,2.034,2.962,34.77,20.136,2.035
2/27/24,17:05:32,2.034,2.962,34.77,20.137,2.033
2/27/24,17:05:33,2.034,2.962,34.77,20.137,2.038
2/27/24,17:05:34,2.034,2.962,34.77,20.137,2.035
2/27/24,17:05:35,2.034,2.962,34.77,20.137,2.029
2/27/24,17:05:36,2.034,2.962,34.77,20.137,2.032
2/27/24,17:05:37,2.034,2.962,34.77,20.137,2.038
2/27/24,17:05:38,2.034,2.962,34.77,20.137,2.037
2/27/24,17:05:39,2.034,2.962,34.77,20.137,2.033
2/27/24,17:05:40,2.034,2.962,34.77,20.138,2.034
2/27/24,17:05:41,2.034,2.962,34.77,20.138,2.028
2/27/24,17:05:42,2.034,2.962,34.77,20.138,2.034
2/27/24,17:05:43,2.035,2.962,34.77,20.138,2.045
2/27/24,17:05:44,2.034,2.962,34.77,20.138,2.04
2/27/24,17:05:45,2.034,2.962,34.77,20.138,2.033
2/27/24,17:05:46,2.035,2.962,34.77,20.138,2.034
2/27/24,17:05:47,2.035,2.962,34.77,20.138,2.034
2/27/24,17:05:48,2.035,2.963,34.77,20.138,2.045
2/27/24,17:05:49,2.035,2.963,34.77,20.138,2.037
2/27/24,17:05:50,2.035,2.962,34.77,20.138,2.029
2/27/24,17:05:51,2.035,2.963,34.77,20.138,2.039
2/27/24,17:05:52,2.035,2.963,34.77,20.138,2.042
2/27/24,17:05:53,2.035,2.963,34.77,20.138,2.038
2/27/24,17:05:54,2.035,2.963,34.77,20.138,2.028
2/27/24,17:05:55,2.035,2.963,34.77,20.138,2.034
2/27/24,17:05:56,2.035,2.963,34.77,20.138,2.046
2/27/24,17:05:57,2.036,2.964,34.77,20.138,2.046
2/27/24,17:05:58,2.036,2.964,34.77,20.138,2.034
2/27/24,17:05:59,2.035,2.963,34.77,20.138,2.028
2/27/24,17:06:00,2.035,2.964,34.77,20.138,2.038
2/27/24,17:06:01,2.036,2.964,34.77,20.138,2.046
2/27/24,17:06:02,2.036,2.964,34.77,20.138,2.041
2/27/24,17:06:03,2.035,2.964,34.77,20.138,2.026
2/27/24,17:06:04,2.035,2.964,34.77,20.138,2.036
2/27/24,17:06:05,2.035,2.964,34.77,20.138,2.034
2/27/24,17:06:06,2.036,2.964,34.77,20.138,2.041
2/27/24,17:06:07,2.035,2.964,34.77,20.138,2.033
2/27/24,17:06:08,2.035,2.964,34.77,20.138,2.031
2/27/24,17:06:09,2.035,2.964,34.77,20.138,2.035
2/27/24,17:06:10,2.036,2.964,34.77,20.138,2.048
2/27/24,17:06:11,2.035,2.964,34.77,20.138,2.031
2/27/24,17:06:12,2.035,2.963,34.77,20.138,2.029
2/27/24,17:06:13,2.035,2.964,34.77,20.138,2.031
2/27/24,17:06:14,2.035,2.964,34.77,20.138,2.032
2/27/24,17:06:15,2.035,2.964,34.77,20.138,2.04
2/27/24,17:06:16,2.035,2.963,34.77,20.138,2.031
2/27/24,17:06:17,2.035,2.963,34.77,20.138,2.028
2/27/24,17:06:18,2.035,2.963,34.77,20.138,2.037
2/27/24,17:06:19,2.035,2.964,34.77,20.137,2.041
2/27/24,17:06:20,2.035,2.963,34.77,20.137,2.031
2/27/24,17:06:21,2.035,2.963,34.77,20.137,2.026
2/27/24,17:06:22,2.035,2.963,34.77,20.137,2.033
2/27/24,17:06:23,2.035,2.963,34.77,20.137,2.035
2/27/24,17:06:24,2.035,2.963,34.77,20.137,2.036
2/27/24,17:06:25,2.034,2.962,34.77,20.137,2.027
2/27/24,17:06:26,2.034,2.962,34.77,20.137,2.029
2/27/24,17:06:27,2.034,2.962,34.77,20.137,2.037
2/27/24,17:06:28,2.034,2.962,34.77,20.137,2.036
